Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Event,Mode,Message,Start Time,End Time,Duration (min),Distance (m)
2111,2022-10-01 05:51:50,true,110,50000.0,3.0555555555555554,40,package21,START: awaiting_car,awaiting car(28)
2111,2022-10-01 05:51:50,true,110,50000.0,3.0555555555555554,40,package21,END: awaiting_car,0,nil,05:51:50,05:51:50,0.0,0.0
2111,2022-10-01 05:51:50,true,110,50000.0,3.0555555555555554,40,package4011,START: awaiting_car,awaiting car(4)
2112,2022-10-01 05:52:00,true,110,50000.0,3.0555555555555554,40,package21,START: delivering_car,delivering car(28)
2112,2022-10-01 05:52:00,true,110,50000.0,3.0555555555555554,40,package24,END: generated,0,nil,00:00:00,05:52:00,352.0,0.0
2112,2022-10-01 05:52:00,true,110,50000.0,3.0555555555555554,40,package4011,END: awaiting_car,0,nil,05:51:50,05:52:00,0.16666666666666666,0.0
2112,2022-10-01 05:52:00,true,110,50000.0,3.0555555555555554,40,package8001,END: generated,0,nil,00:00:00,05:52:00,352.0,0.0
2113,2022-10-01 05:52:10,true,110,50000.0,3.0555555555555554,40,package24,START: requestingDeliveryMode,nil
2113,2022-10-01 05:52:10,true,110,50000.0,3.0555555555555554,40,package24,END: requestingDeliveryMode,0,nil,05:52:10,05:52:10,0.0,0.0
2113,2022-10-01 05:52:10,true,110,50000.0,3.0555555555555554,40,package4011,START: delivering_car,delivering car(4)
2113,2022-10-01 05:52:10,true,110,50000.0,3.0555555555555554,40,package8001,START: requestingDeliveryMode,nil
2113,2022-10-01 05:52:10,true,110,50000.0,3.0555555555555554,40,package8001,END: requestingDeliveryMode,0,nil,05:52:10,05:52:10,0.0,0.0
2114,2022-10-01 05:52:20,true,110,50000.0,3.0555555555555554,40,package24,START: unserved,nil
2114,2022-10-01 05:52:20,true,110,50000.0,3.0555555555555554,40,package8001,START: unserved,nil
2115,2022-10-01 05:52:30,true,110,50000.0,3.0555555555555554,40,package4011,END: delivering_car,2,nil,05:52:10,05:52:30,0.3333333333333333,143.93750324895151
2116,2022-10-01 05:52:40,true,110,50000.0,3.0555555555555554,40,package4011,START: lastmile,nil
2118,2022-10-01 05:53:00,true,110,50000.0,3.0555555555555554,40,package4011,END: lastmile,2,nil,05:52:40,05:53:00,0.3333333333333333,37.692012537658165
2119,2022-10-01 05:53:10,true,110,50000.0,3.0555555555555554,40,package4011,START: delivered,nil
2121,2022-10-01 05:53:30,true,110,50000.0,3.0555555555555554,40,package21,END: delivering_car,2,nil,05:52:00,05:53:30,1.5,481.34394055197697
2122,2022-10-01 05:53:40,true,110,50000.0,3.0555555555555554,40,package21,START: lastmile,nil
2124,2022-10-01 05:54:00,true,110,50000.0,3.0555555555555554,40,package27,END: generated,0,nil,00:00:00,05:54:00,354.0,0.0
2124,2022-10-01 05:54:00,true,110,50000.0,3.0555555555555554,40,package4014,END: generated,0,nil,00:00:00,05:54:00,354.0,0.0
2124,2022-10-01 05:54:00,true,110,50000.0,3.0555555555555554,40,package8004,END: generated,0,nil,00:00:00,05:54:00,354.0,0.0
2125,2022-10-01 05:54:10,true,110,50000.0,3.0555555555555554,40,package21,END: lastmile,2,nil,05:53:40,05:54:10,0.5,46.48101273638032
2125,2022-10-01 05:54:10,true,110,50000.0,3.0555555555555554,40,package27,START: requestingDeliveryMode,nil
2125,2022-10-01 05:54:10,true,110,50000.0,3.0555555555555554,40,package27,END: requestingDeliveryMode,0,nil,05:54:10,05:54:10,0.0,0.0
2125,2022-10-01 05:54:10,true,110,50000.0,3.0555555555555554,40,package4014,START: requestingDeliveryMode,nil
2125,2022-10-01 05:54:10,true,110,50000.0,3.0555555555555554,40,package4014,END: requestingDeliveryMode,0,nil,05:54:10,05:54:10,0.0,0.0
2125,2022-10-01 05:54:10,true,110,50000.0,3.0555555555555554,40,package8004,START: requestingDeliveryMode,nil
2125,2022-10-01 05:54:10,true,110,50000.0,3.0555555555555554,40,package8004,END: requestingDeliveryMode,0,nil,05:54:10,05:54:10,0.0,0.0
2126,2022-10-01 05:54:20,true,110,50000.0,3.0555555555555554,40,package21,START: delivered,nil
2126,2022-10-01 05:54:20,true,110,50000.0,3.0555555555555554,40,package27,START: firstmile,nil
2126,2022-10-01 05:54:20,true,110,50000.0,3.0555555555555554,40,package4014,START: unserved,nil
2126,2022-10-01 05:54:20,true,110,50000.0,3.0555555555555554,40,package8004,START: firstmile,nil
2128,2022-10-01 05:54:40,true,110,50000.0,3.0555555555555554,40,package27,END: firstmile,0,nil,05:54:20,05:54:40,0.3333333333333333,27.611873845392417
2128,2022-10-01 05:54:40,true,110,50000.0,3.0555555555555554,40,package8004,END: firstmile,0,nil,05:54:20,05:54:40,0.3333333333333333,25.776107647520057
2129,2022-10-01 05:54:50,true,110,50000.0,3.0555555555555554,40,package27,START: awaiting_car,awaiting car(3)
2129,2022-10-01 05:54:50,true,110,50000.0,3.0555555555555554,40,package8004,START: awaiting_car,awaiting car(13)
2131,2022-10-01 05:55:10,true,110,50000.0,3.0555555555555554,40,package27,END: awaiting_car,0,nil,05:54:50,05:55:10,0.3333333333333333,0.0
2132,2022-10-01 05:55:20,true,110,50000.0,3.0555555555555554,40,package27,START: delivering_car,delivering car(3)
2132,2022-10-01 05:55:20,true,110,50000.0,3.0555555555555554,40,package8004,END: awaiting_car,0,nil,05:54:50,05:55:20,0.5,0.0
2133,2022-10-01 05:55:30,true,110,50000.0,3.0555555555555554,40,package27,END: delivering_car,2,nil,05:55:20,05:55:30,0.16666666666666666,60.51253789266414
2133,2022-10-01 05:55:30,true,110,50000.0,3.0555555555555554,40,package8004,START: delivering_car,delivering car(13)
2134,2022-10-01 05:55:40,true,110,50000.0,3.0555555555555554,40,package27,START: lastmile,nil
2135,2022-10-01 05:55:50,true,110,50000.0,3.0555555555555554,40,package27,END: lastmile,2,nil,05:55:40,05:55:50,0.16666666666666666,24.59322764774067
2136,2022-10-01 05:56:00,true,110,50000.0,3.0555555555555554,40,package27,START: delivered,nil
2149,2022-10-01 05:58:10,true,110,50000.0,3.0555555555555554,40,package8004,END: delivering_car,2,nil,05:55:30,05:58:10,2.6666666666666665,1066.012970784409
2150,2022-10-01 05:58:20,true,110,50000.0,3.0555555555555554,40,package8004,START: lastmile,nil
2152,2022-10-01 05:58:40,true,110,50000.0,3.0555555555555554,40,package8004,END: lastmile,2,nil,05:58:20,05:58:40,0.3333333333333333,26.532190475852804
2153,2022-10-01 05:58:50,true,110,50000.0,3.0555555555555554,40,package8004,START: delivered,nil
2166,2022-10-01 06:01:00,true,110,50000.0,3.0555555555555554,40,package4017,END: generated,0,nil,00:00:00,06:01:00,361.0,0.0
2167,2022-10-01 06:01:10,true,110,50000.0,3.0555555555555554,40,package4017,START: requestingDeliveryMode,nil
2167,2022-10-01 06:01:10,true,110,50000.0,3.0555555555555554,40,package4017,END: requestingDeliveryMode,0,nil,06:01:10,06:01:10,0.0,0.0
2168,2022-10-01 06:01:20,true,110,50000.0,3.0555555555555554,40,package4017,START: unserved,nil
2172,2022-10-01 06:02:00,true,110,50000.0,3.0555555555555554,40,package30,END: generated,0,nil,00:00:00,06:02:00,362.0,0.0
